                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.3927,                 1.3415,                 1.5182,                 0.6499,                0.54621,                0.58218,                0.32181,                 1.5233,                 1.3022,                 1.5982,             0.00071279,             0.00071279,             0.00071279
                     48,                 1.3955,                 1.3339,                 1.5161,                0.64253,                0.54294,                0.58633,                0.32281,                 1.5304,                 1.3074,                 1.6041,             0.00070654,             0.00070654,             0.00070654
                     49,                  1.392,                  1.342,                 1.5161,                0.63581,                0.54314,                0.58459,                0.32337,                 1.5313,                 1.3022,                 1.6081,              0.0007003,              0.0007003,              0.0007003
                     50,                 1.3748,                  1.336,                 1.5129,                0.64621,                0.54327,                0.58146,                0.32098,                 1.5244,                 1.3039,                 1.6025,             0.00069406,             0.00069406,             0.00069406
                     51,                  1.372,                 1.3253,                  1.506,                0.64621,                0.54308,                0.58866,                0.32579,                 1.5133,                 1.2991,                 1.5987,             0.00068781,             0.00068781,             0.00068781
                     52,                 1.3836,                 1.3246,                 1.5142,                0.65218,                0.54768,                0.59129,                0.32337,                 1.5219,                 1.2974,                 1.6021,             0.00068157,             0.00068157,             0.00068157
                     53,                  1.373,                 1.3182,                 1.5014,                0.64079,                0.55784,                0.59409,                0.32928,                 1.5143,                 1.2829,                 1.5871,             0.00067533,             0.00067533,             0.00067533
                     54,                 1.3828,                 1.3179,                 1.5052,                0.64868,                0.55426,                0.59241,                0.32724,                 1.5148,                 1.2901,                 1.5994,             0.00066908,             0.00066908,             0.00066908
                     55,                 1.3779,                 1.3104,                  1.507,                0.65631,                 0.5524,                0.59424,                0.32934,                  1.515,                 1.2777,                  1.592,             0.00066284,             0.00066284,             0.00066284
                     56,                  1.364,                 1.2965,                 1.4932,                0.64056,                0.55592,                0.59378,                0.33129,                 1.5064,                 1.2698,                 1.5937,             0.00065659,             0.00065659,             0.00065659
                     57,                 1.3601,                 1.3015,                 1.5018,                0.64976,                0.55107,                 0.5959,                0.32727,                 1.5255,                 1.2889,                 1.6113,             0.00065035,             0.00065035,             0.00065035
                     58,                 1.3682,                 1.2894,                 1.4982,                 0.6452,                0.55631,                0.59709,                0.33087,                 1.5098,                 1.2664,                 1.5999,             0.00064411,             0.00064411,             0.00064411
                     59,                 1.3638,                 1.2933,                 1.4971,                0.64058,                0.56756,                0.60033,                0.33564,                 1.4949,                 1.2614,                 1.5883,             0.00063786,             0.00063786,             0.00063786
                     60,                 1.3531,                 1.2762,                 1.4935,                0.66619,                0.55487,                0.60138,                0.33592,                 1.5005,                 1.2555,                 1.5963,             0.00063162,             0.00063162,             0.00063162
                     61,                 1.3646,                 1.2865,                 1.4932,                0.65729,                 0.5602,                0.60057,                0.33322,                 1.5066,                  1.252,                 1.5867,             0.00062538,             0.00062538,             0.00062538
                     62,                 1.3521,                 1.2759,                 1.4907,                0.66255,                0.55642,                 0.6034,                0.33373,                 1.5076,                 1.2467,                 1.5927,             0.00061913,             0.00061913,             0.00061913
                     63,                 1.3536,                 1.2699,                 1.4906,                0.66357,                0.55896,                0.60618,                0.33584,                 1.5092,                 1.2413,                 1.5916,             0.00061289,             0.00061289,             0.00061289
                     64,                 1.3533,                 1.2844,                 1.4921,                0.65257,                0.56327,                0.60304,                0.33536,                 1.5019,                  1.245,                 1.5912,             0.00060664,             0.00060664,             0.00060664
                     65,                 1.3476,                 1.2661,                 1.4855,                0.65817,                0.56042,                0.60294,                0.33659,                 1.4961,                  1.246,                 1.5814,              0.0006004,              0.0006004,              0.0006004
                     66,                  1.344,                 1.2616,                 1.4793,                0.66799,                0.56002,                0.60638,                0.33881,                 1.5004,                  1.235,                 1.5879,             0.00059416,             0.00059416,             0.00059416
                     67,                 1.3289,                 1.2606,                   1.48,                0.66584,                0.55746,                0.60641,                0.33786,                 1.5011,                 1.2353,                 1.5871,             0.00058791,             0.00058791,             0.00058791
                     68,                 1.3493,                 1.2532,                 1.4847,                0.66521,                 0.5603,                 0.6051,                0.33793,                 1.5066,                  1.235,                 1.5907,             0.00058167,             0.00058167,             0.00058167
                     69,                 1.3377,                 1.2491,                 1.4757,                0.67775,                0.55068,                0.60538,                0.33898,                 1.5014,                 1.2344,                 1.5844,             0.00057542,             0.00057542,             0.00057542
                     70,                 1.3306,                 1.2425,                 1.4779,                0.66902,                0.55324,                0.60896,                 0.3399,                 1.5025,                 1.2312,                 1.5865,             0.00056918,             0.00056918,             0.00056918
                     71,                 1.3331,                 1.2369,                 1.4787,                0.64903,                0.56896,                0.61045,                0.34135,                 1.5003,                  1.225,                 1.5854,             0.00056294,             0.00056294,             0.00056294
                     72,                 1.3294,                  1.232,                 1.4693,                0.65875,                0.56538,                0.61115,                0.34352,                 1.4961,                 1.2257,                 1.5849,             0.00055669,             0.00055669,             0.00055669
                     73,                 1.3274,                  1.232,                 1.4758,                0.65813,                0.57088,                0.60956,                0.34145,                 1.5001,                 1.2233,                 1.5874,             0.00055045,             0.00055045,             0.00055045
                     74,                 1.3272,                 1.2286,                 1.4756,                0.66279,                0.56347,                0.61028,                0.34316,                 1.4936,                  1.221,                 1.5845,             0.00054421,             0.00054421,             0.00054421
                     75,                 1.3088,                 1.2147,                 1.4654,                0.66643,                0.56491,                 0.6151,                0.34479,                 1.4905,                  1.216,                 1.5799,             0.00053796,             0.00053796,             0.00053796
                     76,                 1.3132,                 1.2223,                 1.4659,                0.66195,                0.57145,                0.61314,                0.34442,                 1.4898,                 1.2142,                 1.5839,             0.00053172,             0.00053172,             0.00053172
                     77,                 1.3098,                 1.2021,                 1.4577,                0.67128,                0.56723,                 0.6156,                0.34385,                 1.4908,                 1.2097,                 1.5842,             0.00052548,             0.00052548,             0.00052548
                     78,                 1.3214,                 1.2094,                  1.465,                0.67873,                0.56794,                0.61568,                0.34569,                 1.4914,                 1.2094,                 1.5833,             0.00051923,             0.00051923,             0.00051923
                     79,                 1.3155,                 1.2087,                 1.4646,                0.66792,                0.56577,                0.61374,                0.34499,                 1.4891,                 1.2146,                 1.5808,             0.00051299,             0.00051299,             0.00051299
                     80,                 1.3058,                 1.1912,                 1.4636,                 0.6679,                0.56686,                0.61473,                0.34448,                 1.4943,                 1.2088,                 1.5898,             0.00050674,             0.00050674,             0.00050674
                     81,                 1.3048,                 1.1807,                 1.4539,                  0.668,                  0.565,                0.61458,                0.34519,                 1.4907,                 1.2117,                 1.5833,              0.0005005,              0.0005005,              0.0005005
                     82,                 1.2954,                 1.1833,                 1.4536,                0.65908,                0.57229,                0.61248,                0.34513,                 1.4906,                 1.2052,                 1.5795,             0.00049426,             0.00049426,             0.00049426
                     83,                 1.3007,                 1.1805,                  1.454,                0.67114,                0.56513,                0.61442,                0.34623,                  1.489,                 1.1975,                 1.5805,             0.00048801,             0.00048801,             0.00048801
                     84,                 1.2911,                 1.1627,                 1.4478,                0.67458,                0.56308,                0.61448,                 0.3463,                 1.4914,                  1.198,                 1.5803,             0.00048177,             0.00048177,             0.00048177
                     85,                 1.2946,                  1.175,                  1.443,                 0.6861,                0.56076,                0.61594,                0.34844,                 1.4921,                 1.1935,                 1.5847,             0.00047552,             0.00047552,             0.00047552
                     86,                 1.2788,                 1.1641,                 1.4408,                0.67756,                0.55963,                0.61587,                0.34579,                 1.4958,                 1.2025,                 1.5862,             0.00046928,             0.00046928,             0.00046928
                     87,                 1.2828,                 1.1577,                 1.4373,                0.66104,                 0.5669,                0.61453,                0.34523,                  1.499,                 1.1991,                 1.5919,             0.00046304,             0.00046304,             0.00046304
                     88,                  1.288,                 1.1645,                 1.4402,                0.66334,                0.56564,                0.61354,                0.34482,                 1.4987,                 1.1999,                 1.5893,             0.00045679,             0.00045679,             0.00045679
                     89,                 1.2772,                 1.1527,                  1.434,                0.65928,                0.57114,                0.61568,                0.34514,                 1.4954,                 1.1958,                  1.588,             0.00045055,             0.00045055,             0.00045055
                     90,                 1.2741,                 1.1394,                 1.4338,                0.67257,                0.56474,                 0.6161,                0.34564,                 1.4988,                 1.1969,                 1.5916,             0.00044431,             0.00044431,             0.00044431
                     91,                 1.2726,                 1.1429,                 1.4329,                0.66433,                0.56538,                0.61389,                0.34511,                 1.4967,                 1.1957,                  1.591,             0.00043806,             0.00043806,             0.00043806
                     92,                 1.2761,                 1.1585,                 1.4348,                0.65733,                0.57139,                0.61293,                0.34567,                 1.4943,                 1.1975,                 1.5897,             0.00043182,             0.00043182,             0.00043182
                     93,                 1.2678,                 1.1392,                 1.4318,                0.65823,                0.57075,                0.61404,                0.34626,                 1.4954,                 1.1971,                 1.5899,             0.00042558,             0.00042558,             0.00042558
                     94,                 1.2748,                 1.1335,                 1.4302,                0.67138,                0.56359,                0.61478,                0.34692,                 1.4932,                 1.1952,                 1.5886,             0.00041933,             0.00041933,             0.00041933
                     95,                 1.2614,                 1.1271,                 1.4251,                0.66073,                0.56884,                0.61439,                0.34659,                 1.4927,                 1.1967,                 1.5864,             0.00041309,             0.00041309,             0.00041309
                     96,                 1.2559,                 1.1215,                 1.4229,                0.66475,                 0.5659,                0.61423,                0.34719,                 1.4915,                 1.1997,                 1.5853,             0.00040684,             0.00040684,             0.00040684
                     97,                 1.2497,                  1.113,                 1.4193,                0.67614,                0.56526,                0.61506,                0.34755,                 1.4899,                 1.1948,                 1.5871,              0.0004006,              0.0004006,              0.0004006
                     98,                 1.2489,                 1.1153,                 1.4158,                0.67572,                0.56564,                0.61427,                0.34763,                  1.487,                 1.1968,                 1.5845,             0.00039436,             0.00039436,             0.00039436
                     99,                 1.2509,                 1.1032,                  1.414,                0.67533,                0.56476,                0.61605,                0.34743,                 1.4926,                 1.1919,                  1.587,             0.00038811,             0.00038811,             0.00038811
                    100,                 1.2494,                 1.0963,                 1.4082,                0.67327,                0.56385,                0.61533,                0.34721,                 1.4931,                 1.1906,                  1.587,             0.00038187,             0.00038187,             0.00038187
                    101,                  1.243,                 1.0883,                 1.4064,                0.67562,                 0.5615,                0.61411,                0.34697,                  1.494,                 1.1897,                 1.5871,             0.00037562,             0.00037562,             0.00037562
                    102,                 1.2449,                 1.0953,                 1.4111,                0.67469,                0.56257,                0.61471,                0.34784,                 1.4954,                  1.189,                 1.5872,             0.00036938,             0.00036938,             0.00036938
                    103,                 1.2343,                 1.0896,                  1.403,                0.67149,                0.56257,                0.61503,                0.34733,                 1.4958,                 1.1906,                 1.5858,             0.00036314,             0.00036314,             0.00036314
                    104,                 1.2417,                  1.089,                 1.4062,                0.67789,                0.55759,                0.61448,                0.34712,                 1.4976,                 1.1935,                 1.5857,             0.00035689,             0.00035689,             0.00035689
                    105,                  1.232,                 1.0908,                  1.405,                0.66567,                 0.5627,                0.61251,                0.34559,                 1.4973,                  1.196,                 1.5872,             0.00035065,             0.00035065,             0.00035065
                    106,                 1.2252,                 1.0834,                 1.4016,                0.67255,                 0.5627,                0.61279,                0.34556,                 1.4995,                 1.1948,                 1.5902,             0.00034441,             0.00034441,             0.00034441
                    107,                 1.2159,                 1.0608,                 1.3913,                0.66965,                0.56321,                0.61121,                0.34484,                 1.4992,                 1.1959,                 1.5917,             0.00033816,             0.00033816,             0.00033816
                    108,                 1.2294,                 1.0594,                 1.3937,                0.68372,                0.54936,                0.61096,                0.34508,                 1.5001,                 1.1936,                 1.5924,             0.00033192,             0.00033192,             0.00033192
                    109,                 1.2141,                 1.0588,                 1.3875,                0.68334,                0.55183,                 0.6101,                0.34539,                 1.4984,                 1.1901,                 1.5906,             0.00032567,             0.00032567,             0.00032567
